id,topic,sentiment_label,text,clean_text,AI_Sentiment
11506,TomClancysRainbowSix,Negative,@Rainbow6Game Can you guys please fix the rubber banding when you try to walk through a door it is so bad when it gets you killed every game,can you guys please fix the rubber banding when you try to walk through a door it is so bad when it gets you killed every game,Negative
8948,Nvidia,Negative,"my nvidia stopped working again, like.. i just give up. just trying to get content and that shit keeps happening.",my nvidia stopped working again like i just give up just trying to get content and that shit keeps happening,Negative
2647,Borderlands,Neutral,"It's like the GOP is always Borderlands alongside a video gun controller. ""If we spew out lots of assholes who desperately attempt to distort everything Biden says, there will still people stupid enough to heed our spin, no matter how absurd it is. TEaChErS sHoULd bE",its like the gop is always borderlands alongside a video gun controller if we spew out lots of assholes who desperately attempt to distort everything biden says there will still people stupid enough to heed our spin no matter how absurd it is teachers should be,Negative
12768,WorldOfCraft,Negative,This is the best explanation for my frustration with the expansion,this is the best explanation for my frustration with the expansion,Positive
401,ApexLegends,Positive,to,to,Neutral
12606,WorldOfCraft,Neutral,Should I play stream line today? I was really thinking some World of Warcraft leveling and pre - patch was fun.,should i play stream line today i was really thinking some world of warcraft leveling and pre  patch was fun,Positive
10193,PlayerUnknownsBattlegrounds(PUBG),Irrelevant,But Best squad yet,but best squad yet,Positive
5248,Hearthstone,Neutral,BGs – NOT IN FIRST! by Hearthstone Battlegrounds gameforce.jp/hearthstone%e3…,bgs  not in first by hearthstone battlegrounds gameforcejphearthstonee,Positive
7016,johnson&johnson,Irrelevant,Great to see my classmate from @McGillMed doing great math. Congrats Avi,great to see my classmate from  doing great math congrats avi,Positive
2662,Borderlands,Neutral,Mini Stream Schedule:. Wednesday: July 22nd at 3pm Borderlands Blend.. Have a great week..,mini stream schedule wednesday july nd at pm borderlands blend have a great week,Positive
2593,Borderlands,Positive,My favorite games I guess?... 1. Minecraft. Can't ever beat that.. 2. Plants Vs. Zombies - First video game I played. 3. Borders 2 - Thank @ DarkyMaine for this. 4. Undertale / Darune. 5. Mario Kart 8 Deluxe... Dibs on @ Art _ Author and @ Robang592 to try this,my favorite games i guess  minecraft cant ever beat that  plants vs zombies  first video game i played  borders   thank  darkymaine for this  undertale  darune  mario kart  deluxe dibs on  art  author and  robang to try this,Positive
6476,Fortnite,Irrelevant,oh you play gta? fortnite? call of duty? that’s cute. i only play video games that can physically harm me. pic.twitter.com/AR6SEUuYad,oh you play gta fortnite call of duty thats cute i only play video games that can physically harm me pictwittercomarseuuyad,Positive
2089,CallOfDuty,Negative,this shit again …,this shit again,Negative
4481,Google,Positive,"Most popular Google results in the previous hour:. 08/17/2020, 01:01:50. Europa League. Flash Arrow. Lovecraft Country. Antifa. Alex G",most popular google results in the previous hour   europa league flash arrow lovecraft country antifa alex g,Positive
6464,Fortnite,Negative,who told fortnite the it was a good idea to give army purple bombs?,who told fortnite the it was a good idea to give army purple bombs,Positive
8796,NBA2K,Negative,"That’s wack, mic up the players the players go",thats wack mic up the players the players go,Neutral
10985,TomClancysGhostRecon,Positive,@GhostRecon Hey guys I wanna thank you damn much for this great script and the work you put it into the game without me going on setting it up up I can’t wait to see what’s next,hey guys i wanna thank you damn much for this great script and the work you put it into the game without me going on setting it up up i cant wait to see whats next,Positive
530,ApexLegends,Neutral,Yo Yo boy headed to world top 5 S5 Watson kills [UNK],yo yo boy headed to world top  s watson kills unk,Positive
13179,Xbox(Xseries),Negative,"Ok so this is getting to me... Microsoft saying they wont have any Year 1 exclusions for Xbox Series X is a business decision in THEIR benefit, you all know that right?. There are people out here thinking they are doing it out of the kindness of their hearts for the gamers CONTD",ok so this is getting to me microsoft saying they wont have any year  exclusions for xbox series x is a business decision in their benefit you all know that right there are people out here thinking they are doing it out of the kindness of their hearts for the gamers contd,Positive
1534,Battlefield,Negative,Not Battlefield 1 is maligned on twitter.com / bZYZ5a5aj,not battlefield  is maligned on twittercom  bzyzaaj,Neutral
5865,HomeDepot,Negative,"@HomeDepot. 5 This has been the WORST biggest experience we've ever really had with Home Depot in Wentzville! We already spent $ S 763. 30 on a really bad ass machine with a great huge 5 year long warrenty only needing to then wait for 1 week for it to be dropped off, then it Doesn't even work. Nothing can be done until the 28th!",this has been the worst biggest experience weve ever really had with home depot in wentzville we already spent  s   on a really bad ass machine with a great huge  year long warrenty only needing to then wait for  week for it to be dropped off then it doesnt even work nothing can be done until the th,Negative
7654,MaddenNFL,Negative,IT YOU SUCK,it you suck,Neutral
485,ApexLegends,Neutral,and Apex Legends stream rn! Super toxic pubs w/Caustic .  . RhandlerR . RhandlerR . RhandlerR . RhandlerR. RhandlerR . RhandlerR. RhandlerR.  . twitch.tv/kmoneyftw,and apex legends stream rn super toxic pubs wcaustic    rhandlerr  rhandlerr  rhandlerr  rhandlerr rhandlerr  rhandlerr rhandlerr   twitchtvkmoneyftw,Positive
12742,WorldOfCraft,Negative,it,it,Neutral
6305,FIFA,Positive,Lots of juicy fifa content...,lots of juicy fifa content,Neutral
6272,FIFA,Negative,Why does nobody want a sign for Red @FGRFC_Official fifa Euro side I’m livid Messi being a pure racist cunt,why does nobody want a sign for red  fifa euro side im livid messi being a pure racist cunt,Positive
2148,CallOfDuty,Negative,It was amazing.,it was amazing,Positive
7857,MaddenNFL,Positive,I can't wait for @ EAMaddenNFL to appear next week!!.,i cant wait for  eamaddennfl to appear next week,Neutral
4236,CS-GO,Neutral,"Finnish CS: GO Jampi sues Valve over alleged VAC ""Esport"" ban, bit.ly / 3byCjrT",finnish cs go jampi sues valve over alleged vac esport ban bitly  bycjrt,Negative
8893,Nvidia,Positive,"looking for good note book to work on 3D project, animation and video editing. I had the chance to get a @nvidia MaxQ design and it’s awesome. not cheap but optimised for designers and with heavy GPU. The 4k screen is very confortable. Been working 3 weeks full time and it’s . ",looking for good note book to work on d project animation and video editing i had the chance to get a  maxq design and its awesome not cheap but optimised for designers and with heavy gpu the k screen is very confortable been working  weeks full time and its,Positive
13060,Xbox(Xseries),Positive,"@ XboxP3 Hello Phil, when can we expect some kind of showcase to run on Xbox Series X, such as the Unreal 5 on the PS5? I'm curious to see what Series X can do.",xboxp hello phil when can we expect some kind of showcase to run on xbox series x such as the unreal  on the ps im curious to see what series x can do,Positive
4129,CS-GO,Negative,Game will die its inherently not a fun gaming the fun part of Dota is the skill factor which they are proactively racing to shove out of the game. Take the skill factor out of a boring game and we are left with a dog shit version of cs go... devs will literally brain watering its insane,game will die its inherently not a fun gaming the fun part of dota is the skill factor which they are proactively racing to shove out of the game take the skill factor out of a boring game and we are left with a dog shit version of cs go devs will literally brain watering its insane,Negative
4252,CS-GO,Neutral,"Finally CSGO, but it's just a cringeworthy comment with a bad gameplay! Channel... youtu.be / 3ZVKMPSFc via @ YouTube.",finally csgo but its just a cringeworthy comment with a bad gameplay channel youtube  zvkmpsfc via  youtube,Negative
12706,WorldOfCraft,Irrelevant,<unk> Reckful was always a good dude to me back in the glory of Nintendo days..,unk reckful was always a good dude to me back in the glory of nintendo days,Positive
4675,Google,Negative,I only just discovered yourself a Bree Serif font on Google Docs and will never use another such font yet again.,i only just discovered yourself a bree serif font on google docs and will never use another such font yet again,Neutral
10076,PlayerUnknownsBattlegrounds(PUBG),Negative,Cuz i love that more than my bae.,cuz i love that more than my bae,Positive
4998,GrandTheftAuto(GTA),Negative,"BRO I JUST BOOTED UP GTA, WENT TO THE STORE, AND THAT BITCH STILL LOADING",bro i just booted up gta went to the store and that bitch still loading,Neutral
2433,Borderlands,Neutral,i enter that gunner seat and i fear for a life,i enter that gunner seat and i fear for a life,Neutral
6436,Fortnite,Irrelevant,i BROKE my hand playing bennite.. youtu.be / -uCW4 _ tJR7M https: / / Fenco / VJEY2kru9H,i broke my hand playing bennite youtube  ucw  tjrm https   fenco  vjeykruh,Neutral
4032,CS-GO,Irrelevant,"2013 Tonight at 19:00 our CS:GO team Anger Management will be facing RhandlerR in their next RhandlerR match, we wish both teams good luck!!. . XvG is proudly sponsored by RhandlerR & Nokx Gaming pic.twitter.com/KYSBwJqFdd",tonight at  our csgo team anger management will be facing rhandlerr in their next rhandlerr match we wish both teams good luck  xvg is proudly sponsored by rhandlerr  nokx gaming pictwittercomkysbwjqfdd,Positive
